Latitude,Longitude,Street Address,Suburb,Postcode,Region,Bedrooms,Bathrooms,Parking Spaces,Property Type,Price,Listing Id,Title,Date Sold,Modified Date
-37.41873,144.96908,2 Jamieson Way,Wallan,3756,northern_region,4,2,2,house,"$500,000 ",129525458,Functional home for the growing family.,2018/10/30,2018/10/31 ионГ 02:00:26
-37.86143,144.97867,2/44 Eildon Road,St Kilda,3182,inner_east_melbourne,2,1,0,apartment,"$500,000 ",129067410,Deco Beginnings In Dream Location,2018/10/30,2018/11/5 обнГ 04:31:27
-37.56952,143.83642,6 Muir Crescent,Newington,3350,western_region,3,2,1,house,"$480,000 ",129382094,Updated Home In Prime Newington Locale,2018/10/30,2018/11/4 обнГ 02:11:31
-37.7001,144.57054,50 First Avenue,Melton South,3338,western_region,4,2,3,house,"$468,000 ",129356622,SPRING INTO THE MARKET!,2018/10/30,2018/11/3 ионГ 02:00:16
-37.83968,144.6937,72 Damask Drive,Tarneit,3029,western_melbourne,3,1,1,house,"$460,000 ",129506570,!!!Blessing in Disguise for an Investor / First Home Buyers / Downsizers!!!,2018/10/30,2018/11/3 обнГ 01:55:52
-38.19381,144.46772,34 Ash Road,Leopold,3224,bellarine_peninsula,3,1,2,house,"$455,000 ",129324306,"Invest, Renovate, or Develop (STCA) ╗C The Choice Is Yours!",2018/10/30,2018/10/30 ионГ 02:00:24
-38.06934,145.45242,6 Macalister  Place,Pakenham,3810,south_east_melbourne,3,1,1,house,"$445,000 ",129637834,QUAINT AND ORNATE,2018/10/30,2018/11/3 обнГ 01:55:55
-36.14096,146.86137,2 Menzies Street,Wodonga,3690,north_east_region,5,2,2,house,"$433,000 ",129473154,SO MUCH ON OFFER HERE !,2018/10/30,2018/11/1 обнГ 01:55:49
-38.10661,145.32287,3 Comtois Lane,Clyde North,3978,south_east_melbourne,2,1,1,house,"$425,000 ",129688862,Maintenance living at its best,2018/10/30,2018/11/3 ионГ 02:00:21
-36.81246,144.34458,11 Cumberland Terrace,Strathfieldsaye,3551,northern_region,4,2,2,house,"$415,000 ",128797946,Stylish 4 bedroom family home,2018/10/30,2018/10/30 ионГ 02:00:17
-37.66701,144.53783,3 Portman Avenue,Harkness,3337,null,3,2,2,house,"$405,000 ",128684742,Newly Completed House & Land,2018/10/30,2018/11/4 обнГ 01:55:39
-37.55653,143.80502,5 Colonial Court,Alfredton,3350,western_region,3,2,2,house,"$387,500 ",129604722,Low Maintenance Home In Quiet Court,2018/10/30,2018/10/31 обнГ 01:55:54
-38.17076,144.56997,2/26 Carolanne Drive,Drysdale,3222,bellarine_peninsula,3,1,1,unit,"$380,100 ",129458542,Easy-Care Living Close To Town,2018/10/30,2018/11/5 обнГ 05:45:08
-36.78697,144.22957,20 Austin Court,Kangaroo Flat,3555,northern_region,3,2,4,house,"$365,250 ",129567146,Absolutely Irresistible,2018/10/30,2018/10/30 ионГ 02:00:30
-37.59459,145.09097,101/54 Mernda Village Drive,Mernda,3754,melbourne___northern_region,2,1,1,apartment,"$340,000 ",129462578,In the heart of Mernda!,2018/10/30,2018/11/3 ионГ 02:00:18
-37.57184,143.88089,362 Rodier Street,Ballarat East,3350,western_region,3,1,3,house,"$330,000 ",128878354,QUALITY HOME ON LARGE BLOCK WITH SHEDDING,2018/10/30,2018/11/2 обнГ 02:07:03
-37.85105,144.99472,107/201 High St,Prahran,3181,inner_east_melbourne,1,1,0,apartment,"$320,000 ",125273926,Affordable Inner City Pad,2018/10/30,2018/10/31 ионГ 02:00:13
-37.90877,145.02512,110 Thomas Street,Brighton East,3187,bayside,3,3,2,house,Contact agent,129594466,Contemporary Luxe & Deco Origins in the Zone,2018/10/30,2018/11/3 ионГ 02:00:20
-37.62966,145.02841,102/90 Epping Road,Epping,3076,melbourne___northern_region,1,1,1,apartment,"$278,000 ",128743630,Close to Everything!,2018/10/30,2018/10/31 ионГ 02:00:17
-37.80294,144.96,501/50 Barry Street,Carlton,3053,melbourne_city___greater_region,1,1,0,apartment,"$172,500 ",129657054,Perfectly located and a great investment,2018/10/30,2018/11/1 ионГ 06:15:46
-37.87821,145.05691,54 Hughes Street,Malvern East,3145,inner_east_melbourne,4,2,2,house,"$1,900,000 ",129458574,Wonderful family living in this superb leafy pocket,2018/10/29,2018/10/31 обнГ 01:55:33
-37.7581,144.9291,58 McPherson Street,Essendon,3040,melbourne___northern_region,4,2,4,house,"$1,750,000 ",129344758,Edwardian Charm With A Modern Twist,2018/10/29,2018/11/2 ионГ 02:00:23
-38.01431,145.12813,6 Mulga Lane,Waterways,3195,bayside,3,2,2,house,"$1,699,000 ",129470114,A Luxurious Lakeside Entertainer!,2018/10/29,2018/11/1 обнГ 01:55:42
-37.7615,144.92673,3 Primrose Street,Moonee Ponds,3039,melbourne___northern_region,3,1,4,house,"$1,575,000 ",129431854,Immaculate Location!,2018/10/29,2018/10/29 ионГ 02:00:22
-37.77828,145.21989,48-50 Arundel Road,Park Orchards,3114,eastern_melbourne,6,3,4,house,"$1,550,000 ",129370258,"Two Homes, One BIG Opportunity",2018/10/29,2018/11/3 обнГ 02:16:24
-37.78664,144.97597,25 Macpherson Street,Carlton North,3054,melbourne_city___greater_region,3,1,0,house,"$1,385,000 ",129480726,Light-filled living in a premier position,2018/10/29,2018/11/2 обнГ 01:55:30
-37.95825,145.01681,5/55 Royal Avenue,Sandringham,3191,bayside,3,2,2,townhouse,"$1,340,000 ",129477982,A royal beachside retreat,2018/10/29,2018/11/4 обнГ 04:38:52
-37.80048,145.1641,33A Bowen Road,Doncaster East,3109,inner_east_melbourne,4,3,2,house,"$1,308,000 ",129461918,A striking fusion of elegance in incredible locale,2018/10/29,2018/10/31 обнГ 01:55:39
-37.82136,145.00499,49 Lord Street,Richmond,3121,inner_east_melbourne,3,1,1,house,"$1,300,000 ",129411266,CLASSIC CHARM WITH ENCHANTING STYLE,2018/10/29,2018/11/2 ионГ 02:00:24
-37.92831,145.00361,2/633-635 Hampton St,Brighton,3186,bayside,3,2,2,townhouse,"$1,200,000 ",129536410,"Spacious, Stylish, Secure in Superb Locale",2018/10/29,2018/10/29 ионГ 02:00:27
-37.7853,145.08703,432 Balwyn Road,Balwyn North,3104,inner_east_melbourne,3,1,2,house,"$1,200,000 ",129531098,"Expressions of Interest - Closing Thursday 8th November - 5.00pm - Prime position, premium potential",2018/10/29,2018/11/6 ионГ 02:00:18
-37.90459,145.00127,1/3 Asling Street,Brighton,3186,bayside,3,2,2,unit,"$1,160,000 ",129467470,Sophisticated single level in lifestyle locale,2018/10/29,2018/11/2 ионГ 02:00:25
-37.96091,145.04079,20 Fairview Drive,Cheltenham,3192,bayside,4,2,2,townhouse,"$1,150,000 ",129489834,Family innovation in the new family friendly estate,2018/10/29,2018/11/2 обнГ 01:55:48
-37.96934,145.06314,17 Evesham Road,Cheltenham,3192,bayside,3,2,2,house,"$1,105,000 ",129474838,Best kept secret in the Golden Triangle,2018/10/29,2018/11/1 обнГ 01:55:54
-37.79066,145.13681,73 Church Road,Doncaster,3108,inner_east_melbourne,3,1,2,house,"$1,100,000 ",129005562,"Family Home for Today, Prospects for Tomorrow",2018/10/29,2018/10/30 ионГ 06:56:28
-37.84653,145.0093,3/37A Canterbury Road,Toorak,3142,inner_east_melbourne,2,2,1,house,"$1,060,000 ",129440642,A Masterpiece of Tranquillity and Light,2018/10/29,2018/10/30 ионГ 02:00:27
-37.76839,144.91676,57 Winchester Street,Moonee Ponds,3039,melbourne___northern_region,2,1,0,house,"$1,040,000 ",129419830,"Superbly renovated, Sensational location",2018/10/29,2018/11/5 ионГ 02:00:11
-37.96591,145.0863,75 Benkel Avenue,Cheltenham,3192,bayside,4,3,3,house,"$1,000,000 ",129488170,Versatile Living & Parkside Lifestyle,2018/10/29,2018/11/2 обнГ 01:55:44
-37.97537,145.06357,9A Winsome Street,Mentone,3194,bayside,3,2,2,townhouse,"$971,500 ",129475130,"Single-level, sundrenched & sure to impress",2018/10/29,2018/11/1 обнГ 01:55:55
-38.0038,145.1722,27 Patricia Loop,Keysborough,3173,south_east_melbourne,4,2,2,house,"$955,000 ",129718850,SOLD OFF MARKET BY OZAN KANBUR & VICTORIA LEAV,2018/10/29,2018/10/30 ионГ 02:00:31
-37.72157,144.74402,11 Bradfield Court,Taylors Hill,3037,north_west_melbourne,4,2,3,house,"$941,000 ",129461722,The Pearl Of Taylors Hill!,2018/10/29,2018/10/31 обнГ 01:55:38
-37.71322,145.03649,29 The Fairway,Kingsbury,3083,melbourne___northern_region,4,2,2,house,"$940,000 ",127799482,"SOLD $940,000 BY OLIVIA WANG & GIN WU",2018/10/29,2018/10/30 ионГ 02:00:14
-38.37662,144.79922,15 Bachli Street,Rye,3941,mornington_peninsula,3,2,2,house,"$925,000 ",129478394,COASTAL LIVING.,2018/10/29,2018/11/2 обнГ 01:55:26
-38.38286,144.82099,22 - 24 Kent Road,Rye,3941,mornington_peninsula,2,1,3,house,"$925,000 ",129514418,COMPASS COVE,2018/10/29,2018/11/4 обнГ 01:55:41
-37.94038,145.04297,4A Dactyl Road,Moorabbin,3189,bayside,3,2,2,townhouse,"$890,000 ",129477994,"Better than new, and full of family joy",2018/10/29,2018/11/5 ионГ 01:29:33
-38.25733,145.05744,1 Lesa Court,Mount Martha,3934,mornington_peninsula,4,2,2,house,"$875,000 ",129487718,Light Filled Family Living,2018/10/29,2018/11/2 обнГ 01:55:43
-37.63909,144.90369,77 Clare Boulevard,Greenvale,3059,melbourne___northern_region,6,3,2,house,"$851,000 ",129463186,"SOLD for $851,000",2018/10/29,2018/10/31 обнГ 01:55:41
-38.3839,144.91745,74 Peninsula Sands Blvd,Rosebud,3939,mornington_peninsula,4,2,4,house,"$850,000 ",129380926,Immaculate residence with stunning garden surrounds,2018/10/29,2018/11/4 обнГ 02:08:47
-37.83307,145.26531,1/5A Bungalook Road East,Bayswater North,3153,eastern_melbourne,3,2,2,house,"$830,000 ",129680874,"Designer glamour, serene pleasure",2018/10/29,2018/10/30 ионГ 02:00:31
-38.06787,145.33769,5 Geranium Court,Berwick,3806,south_east_melbourne,4,2,2,house,"$820,000 ",129480218,"Space, Style & Entertaining Class",2018/10/29,2018/11/2 обнГ 01:55:29
-38.0278,145.10167,3/148 Nepean Highway,Aspendale,3195,bayside,3,2,2,townhouse,"$820,000 ",129130474,Stylish Beachside Living!,2018/10/29,2018/11/3 обнГ 01:56:02
-38.04664,145.13571,10 Anton Court,Chelsea Heights,3196,mornington_peninsula,5,3,4,house,"$815,000 ",129231134,Larger Than Life Family Home,2018/10/29,2018/11/2 ионГ 02:00:22
-37.66403,145.07404,40 Hillrise Court,Mill Park,3082,melbourne___northern_region,4,2,2,house,"$815,000 ",129509726,Spacious Family Home √ Elite Rivergum Location,2018/10/29,2018/11/4 обнГ 01:55:33
-37.82408,144.96183,1403/83 Queensbridge Street,Southbank,3006,melbourne_city___greater_region,3,2,2,apartment,"$807,000 ",128923922,Over 110sqm of Unique Terrace Space,2018/10/29,2018/10/29 ионГ 02:00:14
-37.7168,144.87962,137 Marshall Road,Airport West,3042,melbourne___northern_region,4,1,2,house,"$800,000 ",129000966,Unlimited Potential,2018/10/29,2018/10/30 ионГ 02:00:19
-38.00194,145.0872,34B Barkly Street,Mordialloc,3195,bayside,3,2,2,house,"$800,000 ",129348870,Brand New Stand Alone Home with No Common Property Or OC Fees!,2018/10/29,2018/11/1 обнГ 02:09:00
-38.30951,144.33486,18 Centreside Drive,Torquay,3228,south_western_region,4,2,2,house,"$770,000 ",128827306,VENDOR SAYS SELL - Stylish and Secure Low Maintenance Living,2018/10/29,2018/10/31 обнГ 01:55:32
-37.78783,145.27527,5 Hyton Crescent,Croydon,3136,eastern_melbourne,3,2,2,house,"$760,000 ",129387014,A Mid-Century Modern Masterpiece,2018/10/29,2018/11/5 обнГ 02:00:33
-38.33438,144.31448,29 Aurora Crescent,Torquay,3228,south_western_region,2,1,1,house,"$750,000 ",129459382,Church Estate beach house backing directly onto reserve,2018/10/29,2018/10/31 обнГ 01:55:34
-37.64109,144.88514,4 Bradford Avenue,Greenvale,3059,melbourne___northern_region,4,2,2,house,"$750,000 ",129462842,"PREMIUM POCKET, PERFECTLY PREPARED",2018/10/29,2018/10/31 обнГ 01:55:41
-37.72127,144.91588,1/41 Winifred Street,Oak Park,3046,melbourne___northern_region,3,3,3,townhouse,"$750,000 ",129523014,SOLD by Team Claudio,2018/10/29,2018/11/2 ионГ 02:00:26
-37.62119,145.29114,250 Smiths Gully Road,Smiths Gully,3760,eastern_melbourne,3,1,4,house,"$750,000 ",129457790,Gorgeous Muddy With A Shed On 3 Private Bush Acres !,2018/10/29,2018/10/31 ионГ 02:00:25
-37.82822,145.30211,3 Sherman Drive,Bayswater North,3153,eastern_melbourne,4,2,4,house,"$750,000 ",129408534,4 bedroom house,2018/10/29,2018/10/30 ионГ 03:13:13
-37.71566,144.82651,839 Old Calder Highway,Keilor,3036,north_west_melbourne,3,2,1,house,"$745,000 ",129585950,Quiet With Sweeping Views,2018/10/29,2018/10/30 ионГ 02:00:31
-38.14317,144.33087,55 Sydenham Avenue,Manifold Heights,3218,null,4,2,1,house,"$730,000 ",129459358,Period Charm In Leafy Locale,2018/10/29,2018/10/31 обнГ 01:55:34
-37.77545,145.17837,64 Carbine Street,Donvale,3111,eastern_melbourne,3,2,2,house,"$725,000 ",129142726,Federation home with a modern twist,2018/10/29,2018/11/5 обнГ 01:59:48
-37.90503,144.67405,50 Goegan Street,Werribee,3030,south_west_melbourne,4,2,2,house,"$720,000 ",129470442,South Side Location and Convenience,2018/10/29,2018/11/1 обнГ 01:55:43
-37.72352,145.10533,31 Tarcoola Drive,Yallambie,3085,melbourne___northern_region,3,2,2,house,"$715,000 ",128882262,3 bedroom house,2018/10/29,2018/10/31 ионГ 02:00:18
-37.70834,145.09397,156 Nell Street,Greensborough,3088,melbourne___northern_region,3,1,1,house,"$712,500 ",129462006,Picturesque home with a prime location!,2018/10/29,2018/10/31 обнГ 01:55:39
-38.1394,144.34959,63 Oconnell Street,Geelong West,3218,bellarine_peninsula,3,2,2,house,"$711,000 ",129468506,Easy Living in Geelong West,2018/10/29,2018/11/5 ионГ 01:30:38
-37.69689,144.87517,23 Burvale Court,Tullamarine,3043,melbourne___northern_region,3,1,2,house,"$710,000 ",129522678,PERFECT HOME IN A SUPERB LOCATION,2018/10/29,2018/10/29 ионГ 02:00:27
-37.69866,144.89404,69 Lenoak Street,Gladstone Park,3043,melbourne___northern_region,4,2,2,house,"$710,000 ",129602838,PLENTY OF SPACE AND IMMACULATE THROUGHOUT,2018/10/29,2018/10/31 обнГ 01:55:51
-37.79343,145.3236,71 Dryden Concourse,Mooroolbark,3138,eastern_melbourne,4,2,2,house,"$705,000 ",129371454,DRAMATIC CHANGES BRING NEW BEGINNINGS,2018/10/29,2018/11/3 обнГ 02:09:43
-37.76011,145.29811,9 Rosewood Place,Chirnside Park,3116,eastern_melbourne,3,1,2,house,"$701,000 ",129473410,Character Outside with Modern Living Inside,2018/10/29,2018/11/1 обнГ 01:55:50
-38.07576,145.44538,39 Dusseldorp Avenue,Pakenham,3810,south_east_melbourne,4,2,2,house,"$700,000 ",129242386,GRAND HOME FOR A GRAND FAMILY,2018/10/29,2018/10/29 ионГ 02:00:17
-37.70655,145.00408,29 Glasgow Avenue,Reservoir,3073,melbourne___northern_region,3,1,3,house,"$690,000 ",129491506,GREAT FAMILY CORNER LOCATION,2018/10/29,2018/11/2 обнГ 01:55:51
-37.75192,144.97323,2/61 The Grove,Coburg,3058,melbourne___northern_region,2,1,1,villa,"$683,000 ",129417986,Low-Maintenance Lifestyle In Dream Location,2018/10/29,2018/10/29 ионГ 02:00:21
-37.74055,144.86434,13 Henry Street,Keilor East,3033,north_west_melbourne,3,2,1,unit,"$680,000 ",129456846,Under Offer,2018/10/29,2018/10/31 обнГ 01:55:29
-37.55532,144.70827,18 Keswick Rise,Sunbury,3429,western_region,4,2,2,house,"$675,000 ",129300574,SOLD! ANOTHER HAPPY VENDOR!,2018/10/29,2018/11/1 ионГ 02:00:22
-38.36237,144.88313,4/1543 Point Nepean Road,Capel Sound,3940,mornington_peninsula,3,2,2,house,"$670,300 ",129294306,COASTAL ESCAPE,2018/10/29,2018/10/30 ионГ 02:00:23
-37.9981,145.306,9 Barunah Court,Narre Warren,3805,south_east_melbourne,3,2,3,house,"$670,000 ",129409182,Ticks Every Box Imaginable!,2018/10/29,2018/11/1 ионГ 05:58:55
-37.69151,144.74672,33 Bedingham Drive,Hillside,3037,north_west_melbourne,3,2,2,house,"$668,000 ",129457214,Under Contract,2018/10/29,2018/10/31 обнГ 01:55:30
-38.15948,144.3181,25 Challambra Crescent,Highton,3216,null,3,2,3,house,"$660,000 ",129464026,A Family Favourite With Soaring Views,2018/10/29,2018/11/6 ионГ 01:31:03
-38.07077,145.29513,111 Golden Grove Drive,Narre Warren South,3805,south_east_melbourne,4,3,2,house,"$650,000 ",129219786,SOLD BY ELITE AGENTS,2018/10/29,2018/11/1 ионГ 02:00:21
-38.02598,144.37728,94 O'Hallorans Road,Lara,3212,south_west_melbourne,4,2,2,house,"$650,000 ",128462330,Be the envy of your friends,2018/10/29,2018/10/30 ионГ 02:00:16
-38.23467,145.17727,6 The Rise,Somerville,3912,mornington_peninsula,3,2,4,house,"$645,000 ",129439222,"Desirable Lifestyle, Delightful Location",2018/10/29,2018/10/30 ионГ 02:00:27
-38.26512,144.53845,32 Trevally Drive,Ocean Grove,3226,bellarine_peninsula,4,2,2,house,"$645,000 ",129537906,Packed With Powerful Potential,2018/10/29,2018/11/5 ионГ 02:00:12
-37.64793,144.89736,182 Greenvale Drive,Greenvale,3059,melbourne___northern_region,4,2,2,house,"$645,000 ",129487130,"A Step In, To Greenvale",2018/10/29,2018/11/2 обнГ 01:55:42
-37.96085,145.19754,6 Kingswood Crescent,Noble Park North,3174,south_east_melbourne,3,1,4,house,"$640,000 ",129433982,Class and contemporary living!,2018/10/29,2018/10/31 ионГ 02:00:25
-37.67603,144.90008,39 Kenny Street,Westmeadows,3049,melbourne___northern_region,4,2,3,house,"$640,000 ",129197638,"Everything You Could Want, Plus More!",2018/10/29,2018/10/29 ионГ 02:00:16
-38.30296,145.00967,6 Whipstaff Lane,Safety Beach,3936,mornington_peninsula,4,2,2,townhouse,"$640,000 ",128223310,VENDOR SAYS - SELL NOW!!,2018/10/29,2018/10/30 ионГ 02:00:15
-37.64791,145.05577,5 Calendula Circuit,Epping,3076,melbourne___northern_region,4,2,2,house,"$637,000 ",129484326,Convenient and quiet location,2018/10/29,2018/11/2 обнГ 01:55:37
-37.95676,145.2084,5 First Avenue,Dandenong North,3175,south_east_melbourne,3,1,2,house,"$636,000 ",129437274,"Land, location and potential",2018/10/29,2018/11/2 ионГ 02:00:25
-37.76866,144.82344,66 Cary Street,Sunshine North,3020,north_west_melbourne,4,1,2,house,"$635,000 ",128753850,Impeccable family proportions in a prime locale,2018/10/29,2018/10/31 ионГ 02:00:17
-37.57457,144.69485,7 Underhill Court,Sunbury,3429,western_region,3,2,2,house,"$630,000 ",129550074,It's all about the family!,2018/10/29,2018/11/3 ионГ 02:00:20
-37.5707,144.92361,8 Macaulay Drive,Craigieburn,3064,melbourne___northern_region,4,2,2,house,"$625,000 ",129495162,A World Of Pure Luxury,2018/10/29,2018/11/3 обнГ 01:55:31
-38.20395,144.33714,7 Kerrie Court,Grovedale,3216,bellarine_peninsula,5,2,2,house,"$623,000 ",129467634,Generous Family Home On Approx 915m2,2018/10/29,2018/11/1 обнГ 01:55:37
-38.09531,145.34724,21 Picnic Avenue,Clyde North,3978,south_east_melbourne,4,2,2,house,"$618,000 ",129059458,Brand New - Lifestyle Living!,2018/10/29,2018/10/30 ионГ 02:00:19
-37.82985,144.96942,1708/22 Dorcas Street,Southbank,3006,melbourne_city___greater_region,2,2,1,apartment,"$610,000 ",128472794,Designer Abode Boasting Views Of The Bay,2018/10/29,2018/11/6 ионГ 01:30:32
-38.14459,144.34066,18 Bendigo Street,Geelong West,3218,bellarine_peninsula,3,1,1,house,"$605,000 ",129442526,Make Your Geelong West Dreams A Reality,2018/10/29,2018/11/5 ионГ 01:30:35
-37.71446,145.0047,1/27 Kenilworth Street,Reservoir,3073,melbourne___northern_region,2,1,2,townhouse,"$600,000 ",128968642,Spacious and Modern 2BR Townhouse,2018/10/29,2018/10/29 ионГ 02:00:14
-37.78804,144.83058,15 Sun Crescent,Sunshine,3020,north_west_melbourne,1,1,0,apartment,"$595,000 ",128807466,"SOLD - $595,000 ",2018/10/29,2018/10/30 ионГ 04:04:06
-37.68988,144.88301,14 Fleetwood Court,Gladstone Park,3043,melbourne___northern_region,3,1,1,house,"$593,000 ",129457906,When Location Matters!,2018/10/29,2018/10/31 обнГ 01:55:32
-37.75531,144.76967,28 Ferris Avenue,Deer Park,3023,western_melbourne,4,1,1,house,"$587,500 ",129316734,Perfect location and a first-class renovation,2018/10/29,2018/10/30 ионГ 02:00:24
-37.67095,144.55103,7 Robinia Court,Harkness,3337,null,3,2,2,house,"$580,000 ",129305190,CLASSY LIVING.....,2018/10/29,2018/10/30 ионГ 02:26:30
-37.86599,144.60164,23 Kinglake Drive,Manor Lakes,3024,null,4,2,2,house,"$575,000 ",129186810,Attention First Home Buyers & Investors! This property is close to EVERYTHING!,2018/10/29,2018/11/2 ионГ 02:00:21
-37.71656,144.7795,15 Raine Court,Delahey,3037,north_west_melbourne,4,2,2,house,"$575,000 ",128882346,Family Appeal in a Prized Location,2018/10/29,2018/11/2 обнГ 02:05:54
-38.07476,145.29006,20 Westmoreland Avenue,Cranbourne North,3977,south_east_melbourne,4,2,2,house,"$570,000 ",129333178,Open Cancelled Contact Agent,2018/10/29,2018/11/5 обнГ 05:43:07
